"P1","P2","P3","P4","P5","Gold","Silver","Bronze","TotalScore","MedalCount","VT","BB","UB","FX"
"biles_simone","blakely_skye","matthews_nola","miller_zoe","carey_jade",1,0,1,84,1,"blakely_skye, miller_zoe, matthews_nola, carey_jade","biles_simone, carey_jade, matthews_nola, blakely_skye","miller_zoe, matthews_nola, biles_simone, carey_jade","miller_zoe, blakely_skye, biles_simone, carey_jade"
"skinner_mykayla","mc_callum","chiles_jordan","matthews_nola","carey_jade",0,1,1,84,1,"matthews_nola, chiles_jordan, mc_callum, carey_jade","carey_jade, chiles_jordan, skinner_mykayla, mc_callum","carey_jade, mc_callum, chiles_jordan, skinner_mykayla","skinner_mykayla, mc_callum, matthews_nola, chiles_jordan"
"skinner_mykayla","blakely_skye","jones_shilese","carey_jade","roberson_joscelyn",0,0,1,84,0,"carey_jade, jones_shilese, roberson_joscelyn, skinner_mykayla","roberson_joscelyn, blakely_skye, skinner_mykayla, jones_shilese","carey_jade, blakely_skye, jones_shilese, roberson_joscelyn","carey_jade, roberson_joscelyn, blakely_skye, jones_shilese"
"mc_callum","chiles_jordan","miller_zoe","carey_jade","roberson_joscelyn",0,1,2,84,1,"miller_zoe, carey_jade, chiles_jordan, mc_callum","mc_callum, carey_jade, miller_zoe, roberson_joscelyn","mc_callum, miller_zoe, roberson_joscelyn, carey_jade","chiles_jordan, miller_zoe, roberson_joscelyn, carey_jade"
"skinner_mykayla","lee_sunisa","matthews_nola","carey_jade","roberson_joscelyn",0,0,4,82,0,"lee_sunisa, matthews_nola, roberson_joscelyn, carey_jade","lee_sunisa, roberson_joscelyn, matthews_nola, carey_jade","carey_jade, skinner_mykayla, matthews_nola, roberson_joscelyn","roberson_joscelyn, carey_jade, skinner_mykayla, matthews_nola"
"skinner_mykayla","mc_callum","lee_sunisa","chiles_jordan","blakely_skye",1,0,0,81,1,"lee_sunisa, chiles_jordan, blakely_skye, mc_callum","blakely_skye, skinner_mykayla, mc_callum, chiles_jordan","mc_callum, lee_sunisa, chiles_jordan, skinner_mykayla","mc_callum, lee_sunisa, skinner_mykayla, blakely_skye"
"skinner_mykayla","mc_callum","chiles_jordan","matthews_nola","jones_shilese",0,1,2,81,1,"chiles_jordan, jones_shilese, skinner_mykayla, matthews_nola","jones_shilese, matthews_nola, mc_callum, chiles_jordan","chiles_jordan, mc_callum, matthews_nola, skinner_mykayla","matthews_nola, chiles_jordan, mc_callum, jones_shilese"
"skinner_mykayla","blakely_skye","miller_zoe","jones_shilese","carey_jade",0,1,0,81,1,"miller_zoe, blakely_skye, carey_jade, jones_shilese","carey_jade, miller_zoe, blakely_skye, jones_shilese","skinner_mykayla, miller_zoe, blakely_skye, jones_shilese","miller_zoe, jones_shilese, skinner_mykayla, carey_jade"
"mc_callum","chiles_jordan","blakely_skye","jones_shilese","roberson_joscelyn",0,1,0,81,1,"mc_callum, jones_shilese, chiles_jordan, roberson_joscelyn","chiles_jordan, mc_callum, roberson_joscelyn, jones_shilese","blakely_skye, jones_shilese, mc_callum, roberson_joscelyn","blakely_skye, chiles_jordan, jones_shilese, mc_callum"
"chiles_jordan","miller_zoe","jones_shilese","carey_jade","roberson_joscelyn",0,1,1,81,1,"miller_zoe, chiles_jordan, jones_shilese, roberson_joscelyn","roberson_joscelyn, miller_zoe, chiles_jordan, jones_shilese","roberson_joscelyn, jones_shilese, carey_jade, chiles_jordan","carey_jade, roberson_joscelyn, miller_zoe, chiles_jordan"
"skinner_mykayla","mc_callum","chiles_jordan","blakely_skye","roberson_joscelyn",0,1,0,80,1,"skinner_mykayla, chiles_jordan, blakely_skye, roberson_joscelyn","blakely_skye, skinner_mykayla, mc_callum, roberson_joscelyn","skinner_mykayla, blakely_skye, chiles_jordan, roberson_joscelyn","roberson_joscelyn, blakely_skye, skinner_mykayla, chiles_jordan"
"skinner_mykayla","blakely_skye","matthews_nola","jones_shilese","carey_jade",0,1,1,79,1,"jones_shilese, blakely_skye, skinner_mykayla, carey_jade","carey_jade, jones_shilese, matthews_nola, blakely_skye","skinner_mykayla, jones_shilese, matthews_nola, blakely_skye","matthews_nola, jones_shilese, carey_jade, skinner_mykayla"
"mc_callum","blakely_skye","matthews_nola","jones_shilese","roberson_joscelyn",0,2,0,79,2,"roberson_joscelyn, matthews_nola, blakely_skye, mc_callum","roberson_joscelyn, mc_callum, matthews_nola, blakely_skye","mc_callum, matthews_nola, blakely_skye, jones_shilese","matthews_nola, roberson_joscelyn, blakely_skye, mc_callum"
"skinner_mykayla","mc_callum","chiles_jordan","blakely_skye","matthews_nola",0,1,1,78,1,"blakely_skye, skinner_mykayla, mc_callum, matthews_nola","blakely_skye, mc_callum, skinner_mykayla, chiles_jordan","matthews_nola, chiles_jordan, blakely_skye, mc_callum","chiles_jordan, mc_callum, blakely_skye, matthews_nola"
"skinner_mykayla","mc_callum","blakely_skye","matthews_nola","miller_zoe",0,1,0,77,1,"skinner_mykayla, matthews_nola, mc_callum, blakely_skye","blakely_skye, skinner_mykayla, mc_callum, miller_zoe","blakely_skye, skinner_mykayla, miller_zoe, matthews_nola","matthews_nola, miller_zoe, mc_callum, skinner_mykayla"
"skinner_mykayla","chiles_jordan","matthews_nola","carey_jade","roberson_joscelyn",0,0,3,77,0,"chiles_jordan, roberson_joscelyn, matthews_nola, carey_jade","skinner_mykayla, carey_jade, roberson_joscelyn, matthews_nola","roberson_joscelyn, chiles_jordan, matthews_nola, carey_jade","carey_jade, roberson_joscelyn, chiles_jordan, skinner_mykayla"
"mc_callum","chiles_jordan","matthews_nola","miller_zoe","carey_jade",0,1,1,77,1,"carey_jade, mc_callum, miller_zoe, matthews_nola","chiles_jordan, carey_jade, miller_zoe, mc_callum","miller_zoe, chiles_jordan, matthews_nola, mc_callum","miller_zoe, carey_jade, chiles_jordan, matthews_nola"
"mc_callum","chiles_jordan","miller_zoe","jones_shilese","carey_jade",0,1,0,77,1,"carey_jade, miller_zoe, mc_callum, chiles_jordan","carey_jade, jones_shilese, miller_zoe, chiles_jordan","chiles_jordan, jones_shilese, miller_zoe, mc_callum","jones_shilese, miller_zoe, carey_jade, chiles_jordan"
"blakely_skye","matthews_nola","miller_zoe","jones_shilese","roberson_joscelyn",0,1,0,77,1,"roberson_joscelyn, matthews_nola, blakely_skye, jones_shilese","matthews_nola, blakely_skye, jones_shilese, roberson_joscelyn","roberson_joscelyn, miller_zoe, matthews_nola, jones_shilese","matthews_nola, jones_shilese, blakely_skye, miller_zoe"
"skinner_mykayla","mc_callum","jones_shilese","carey_jade","roberson_joscelyn",0,1,0,76,1,"mc_callum, skinner_mykayla, roberson_joscelyn, carey_jade","mc_callum, roberson_joscelyn, jones_shilese, carey_jade","mc_callum, roberson_joscelyn, carey_jade, jones_shilese","jones_shilese, skinner_mykayla, mc_callum, roberson_joscelyn"
"skinner_mykayla","chiles_jordan","blakely_skye","matthews_nola","jones_shilese",0,1,0,72,1,"chiles_jordan, jones_shilese, blakely_skye, skinner_mykayla","skinner_mykayla, chiles_jordan, jones_shilese, matthews_nola","jones_shilese, skinner_mykayla, matthews_nola, chiles_jordan","matthews_nola, blakely_skye, skinner_mykayla, chiles_jordan"
"skinner_mykayla","chiles_jordan","blakely_skye","miller_zoe","roberson_joscelyn",0,1,0,71,1,"chiles_jordan, roberson_joscelyn, blakely_skye, skinner_mykayla","blakely_skye, chiles_jordan, miller_zoe, skinner_mykayla","chiles_jordan, roberson_joscelyn, miller_zoe, blakely_skye","skinner_mykayla, roberson_joscelyn, chiles_jordan, blakely_skye"
"skinner_mykayla","chiles_jordan","blakely_skye","matthews_nola","roberson_joscelyn",0,1,0,70,1,"matthews_nola, blakely_skye, roberson_joscelyn, chiles_jordan","matthews_nola, chiles_jordan, skinner_mykayla, roberson_joscelyn","matthews_nola, chiles_jordan, roberson_joscelyn, blakely_skye","blakely_skye, matthews_nola, skinner_mykayla, chiles_jordan"
"mc_callum","chiles_jordan","matthews_nola","carey_jade","roberson_joscelyn",0,1,0,70,1,"chiles_jordan, carey_jade, roberson_joscelyn, mc_callum","mc_callum, roberson_joscelyn, chiles_jordan, matthews_nola","roberson_joscelyn, matthews_nola, chiles_jordan, mc_callum","mc_callum, roberson_joscelyn, matthews_nola, chiles_jordan"
"skinner_mykayla","mc_callum","blakely_skye","matthews_nola","roberson_joscelyn",0,1,1,69,1,"mc_callum, skinner_mykayla, matthews_nola, roberson_joscelyn","blakely_skye, roberson_joscelyn, mc_callum, skinner_mykayla","mc_callum, roberson_joscelyn, skinner_mykayla, matthews_nola","skinner_mykayla, matthews_nola, roberson_joscelyn, mc_callum"
"mc_callum","blakely_skye","miller_zoe","carey_jade","roberson_joscelyn",0,0,3,69,0,"miller_zoe, carey_jade, blakely_skye, mc_callum","roberson_joscelyn, carey_jade, blakely_skye, miller_zoe","blakely_skye, miller_zoe, carey_jade, mc_callum","mc_callum, blakely_skye, miller_zoe, carey_jade"
"chiles_jordan","blakely_skye","matthews_nola","jones_shilese","carey_jade",0,1,0,69,1,"blakely_skye, carey_jade, matthews_nola, chiles_jordan","jones_shilese, matthews_nola, chiles_jordan, blakely_skye","matthews_nola, carey_jade, chiles_jordan, jones_shilese","matthews_nola, blakely_skye, carey_jade, jones_shilese"
"skinner_mykayla","blakely_skye","matthews_nola","miller_zoe","roberson_joscelyn",0,0,2,68,0,"miller_zoe, skinner_mykayla, matthews_nola, roberson_joscelyn","matthews_nola, roberson_joscelyn, blakely_skye, skinner_mykayla","miller_zoe, matthews_nola, blakely_skye, roberson_joscelyn","miller_zoe, skinner_mykayla, roberson_joscelyn, matthews_nola"
"mc_callum","blakely_skye","matthews_nola","miller_zoe","carey_jade",0,1,1,68,1,"miller_zoe, matthews_nola, carey_jade, mc_callum","carey_jade, miller_zoe, mc_callum, blakely_skye","mc_callum, miller_zoe, carey_jade, matthews_nola","matthews_nola, mc_callum, miller_zoe, carey_jade"
"chiles_jordan","blakely_skye","jones_shilese","carey_jade","roberson_joscelyn",0,0,2,67,0,"jones_shilese, chiles_jordan, carey_jade, roberson_joscelyn","chiles_jordan, blakely_skye, carey_jade, roberson_joscelyn","chiles_jordan, jones_shilese, blakely_skye, roberson_joscelyn","roberson_joscelyn, carey_jade, jones_shilese, blakely_skye"
"skinner_mykayla","mc_callum","blakely_skye","matthews_nola","jones_shilese",0,0,2,66,0,"matthews_nola, blakely_skye, jones_shilese, mc_callum","mc_callum, matthews_nola, jones_shilese, skinner_mykayla","blakely_skye, jones_shilese, mc_callum, matthews_nola","skinner_mykayla, matthews_nola, jones_shilese, blakely_skye"
"mc_callum","chiles_jordan","blakely_skye","matthews_nola","jones_shilese",0,1,0,65,1,"blakely_skye, chiles_jordan, mc_callum, jones_shilese","jones_shilese, blakely_skye, mc_callum, chiles_jordan","chiles_jordan, jones_shilese, matthews_nola, mc_callum","mc_callum, chiles_jordan, blakely_skye, jones_shilese"
"chiles_jordan","blakely_skye","miller_zoe","carey_jade","roberson_joscelyn",0,1,1,63,1,"miller_zoe, chiles_jordan, roberson_joscelyn, carey_jade","miller_zoe, chiles_jordan, carey_jade, roberson_joscelyn","carey_jade, blakely_skye, miller_zoe, chiles_jordan","carey_jade, roberson_joscelyn, miller_zoe, chiles_jordan"
"skinner_mykayla","mc_callum","blakely_skye","carey_jade","roberson_joscelyn",0,1,1,62,1,"skinner_mykayla, roberson_joscelyn, carey_jade, mc_callum","skinner_mykayla, mc_callum, blakely_skye, roberson_joscelyn","skinner_mykayla, carey_jade, roberson_joscelyn, mc_callum","mc_callum, carey_jade, blakely_skye, roberson_joscelyn"
"mc_callum","chiles_jordan","blakely_skye","jones_shilese","carey_jade",0,0,1,62,0,"carey_jade, mc_callum, jones_shilese, blakely_skye","jones_shilese, chiles_jordan, blakely_skye, carey_jade","blakely_skye, carey_jade, jones_shilese, mc_callum","chiles_jordan, carey_jade, mc_callum, jones_shilese"
"skinner_mykayla","mc_callum","blakely_skye","miller_zoe","jones_shilese",0,1,0,61,1,"jones_shilese, mc_callum, blakely_skye, skinner_mykayla","miller_zoe, jones_shilese, mc_callum, skinner_mykayla","jones_shilese, blakely_skye, miller_zoe, skinner_mykayla","miller_zoe, jones_shilese, skinner_mykayla, blakely_skye"
"mc_callum","chiles_jordan","blakely_skye","carey_jade","roberson_joscelyn",0,0,2,59,0,"mc_callum, carey_jade, chiles_jordan, roberson_joscelyn","mc_callum, roberson_joscelyn, carey_jade, blakely_skye","blakely_skye, chiles_jordan, mc_callum, roberson_joscelyn","roberson_joscelyn, mc_callum, chiles_jordan, blakely_skye"
"skinner_mykayla","mc_callum","matthews_nola","carey_jade","roberson_joscelyn",0,0,2,54,0,"roberson_joscelyn, matthews_nola, carey_jade, skinner_mykayla","matthews_nola, mc_callum, skinner_mykayla, carey_jade","carey_jade, matthews_nola, mc_callum, roberson_joscelyn","carey_jade, matthews_nola, roberson_joscelyn, mc_callum"
"chiles_jordan","blakely_skye","matthews_nola","miller_zoe","roberson_joscelyn",0,1,0,53,1,"blakely_skye, chiles_jordan, matthews_nola, roberson_joscelyn","miller_zoe, blakely_skye, matthews_nola, chiles_jordan","blakely_skye, roberson_joscelyn, miller_zoe, chiles_jordan","matthews_nola, blakely_skye, roberson_joscelyn, miller_zoe"
"skinner_mykayla","blakely_skye","matthews_nola","miller_zoe","jones_shilese",0,0,1,52,0,"skinner_mykayla, matthews_nola, miller_zoe, blakely_skye","miller_zoe, matthews_nola, skinner_mykayla, jones_shilese","matthews_nola, skinner_mykayla, miller_zoe, jones_shilese","matthews_nola, blakely_skye, jones_shilese, miller_zoe"
"mc_callum","chiles_jordan","blakely_skye","matthews_nola","roberson_joscelyn",0,1,0,51,1,"roberson_joscelyn, matthews_nola, chiles_jordan, blakely_skye","roberson_joscelyn, mc_callum, blakely_skye, matthews_nola","matthews_nola, blakely_skye, mc_callum, chiles_jordan","blakely_skye, matthews_nola, chiles_jordan, mc_callum"
"mc_callum","blakely_skye","miller_zoe","jones_shilese","carey_jade",0,0,1,49,0,"jones_shilese, miller_zoe, mc_callum, blakely_skye","mc_callum, jones_shilese, miller_zoe, carey_jade","mc_callum, jones_shilese, miller_zoe, carey_jade","mc_callum, carey_jade, jones_shilese, blakely_skye"
"skinner_mykayla","chiles_jordan","blakely_skye","matthews_nola","miller_zoe",0,0,0,46,0,"blakely_skye, chiles_jordan, miller_zoe, matthews_nola","miller_zoe, blakely_skye, matthews_nola, chiles_jordan","matthews_nola, miller_zoe, skinner_mykayla, blakely_skye","matthews_nola, blakely_skye, skinner_mykayla, miller_zoe"
"mc_callum","lee_sunisa","blakely_skye","matthews_nola","miller_zoe",0,0,1,45,0,"miller_zoe, lee_sunisa, blakely_skye, mc_callum","lee_sunisa, miller_zoe, mc_callum, blakely_skye","lee_sunisa, matthews_nola, mc_callum, miller_zoe","lee_sunisa, mc_callum, matthews_nola, miller_zoe"
"mc_callum","chiles_jordan","blakely_skye","miller_zoe","roberson_joscelyn",0,0,1,45,0,"chiles_jordan, miller_zoe, mc_callum, blakely_skye","chiles_jordan, blakely_skye, mc_callum, miller_zoe","chiles_jordan, mc_callum, miller_zoe, roberson_joscelyn","mc_callum, roberson_joscelyn, miller_zoe, chiles_jordan"
"mc_callum","blakely_skye","matthews_nola","miller_zoe","jones_shilese",0,0,1,39,0,"mc_callum, matthews_nola, jones_shilese, miller_zoe","blakely_skye, jones_shilese, mc_callum, matthews_nola","matthews_nola, blakely_skye, jones_shilese, mc_callum","mc_callum, jones_shilese, blakely_skye, miller_zoe"
"mc_callum","chiles_jordan","blakely_skye","matthews_nola","miller_zoe",0,0,0,38,0,"miller_zoe, matthews_nola, mc_callum, blakely_skye","chiles_jordan, miller_zoe, mc_callum, matthews_nola","blakely_skye, mc_callum, miller_zoe, chiles_jordan","mc_callum, matthews_nola, miller_zoe, blakely_skye"
"chiles_jordan","blakely_skye","matthews_nola","miller_zoe","jones_shilese",0,0,0,29,0,"chiles_jordan, blakely_skye, miller_zoe, jones_shilese","matthews_nola, miller_zoe, chiles_jordan, blakely_skye","jones_shilese, chiles_jordan, miller_zoe, matthews_nola","miller_zoe, jones_shilese, matthews_nola, blakely_skye"
